Код товара;Артикул;Наименование;Цена1;Цена2;Цена3;Цена4;Цена5;Новинка;Спецпредложение;Склад;Вес;Сортировка
974;;"Триммер (бензокоса) McCulloch TrimMac 250LS";3600;0;0;0;0;0;0;99;0;0
975;;"Триммер (бензокоса) McCulloch T22 LCS";9990;0;0;0;0;0;0;99;0;0
976;;"Триммер (бензокоса) McCulloch B28 PS";15990;0;0;0;0;0;0;99;0;0
977;;"Триммер (бензокоса) McCulloch B28 B";16590;0;0;0;0;0;0;99;0;0
978;9671746-01;"Бензиновая газонокосилка McCulloch M40-125 несамоходная";16000;0;0;0;0;0;0;99;0;0
979;9671744-01;"Бензиновая газонокосилка McCulloch M46-125R самоходная";22185;0;0;0;0;0;0;99;0;0
980;;"Бензиновая газонокосилка McCulloch M46-140RX самоходная";14990;0;0;0;0;0;0;99;0;0
981;;"Бензиновая газонокосилка McCulloch M51-140RP самоходная";17990;0;0;0;0;0;0;99;0;0
982;;"Бензиновая газонокосилка Partner P40-450C несамоходная";7990;0;0;0;0;0;0;99;0;0
983;;"Бензиновая газонокосилка Partner P46-450C несамоходная";9990;0;0;0;0;0;0;99;0;0
984;;"Бензиновая газонокосилка Partner P53-550CMW несамоходная";14590;0;0;0;0;0;0;99;0;0
985;;"Бензиновая газонокосилка Partner P51-500CMD самоходная";14790;0;0;0;0;0;0;99;0;0
986;;"Бензиновая газонокосилка Partner P51-650CMD самоходная";18990;0;0;0;0;0;0;99;0;0
987;9667296-01;"Аккумуляторный триммер Husqvarna 136LiC";28950;0;0;0;0;0;0;99;0;0
988;9667297-11;"Аккумуляторный триммер Husqvarna 536LiL";34690;0;0;0;0;0;0;99;0;0
989;9666696-01;"Мотокультиватор Partner PFT 44-154";26290;0;0;0;0;0;0;99;0;0
990;;"Мотокультиватор Partner PFT5581RB";25990;0;0;0;0;;;99;0;0
991;;"Электрокультиватор GARDENA EH 600/36";9365;0;0;0;0;0;0;99;0;0
992;;"Комплект PRO МБ, Ока, Нева, Каскад, Луч";55600;0;0;0;0;0;0;0;0;0
993;;"Мотокультиватор MTD T 330 T";19990;0;0;0;0;;;99;0;0
994;;"Мотокультиватор MTD T/205";25600;0;0;0;0;0;0;99;0;0
995;;"Мотокультиватор MTD T/240";32000;0;0;0;0;0;0;99;0;0
996;;"Мотокультиватор MTD T/240 B 500";32800;0;0;0;0;0;0;99;0;0
997;;"Мотокультиватор MTD T/245";29600;0;0;0;0;0;0;99;0;0
998;;"Мотокультиватор MTD T/330";22900;0;0;0;0;;;99;0;0
999;;"Мотокультиватор MTD T/330 В 700";35200;0;0;0;0;0;0;99;0;0
1000;;"Мотокультиватор MTD T/330 M";32800;0;0;0;0;0;0;99;0;0
1603;112929;"Триммер электрический AL-KO GTE 450 Comfort";3590;0;0;0;0;1;0;0;0;0
1001;;"Мотокультиватор MTD T/380 B";46608;0;0;0;0;0;0;99;0;0
1002;;"Мотокультиватор MTD T/380 B 700";40800;0;0;0;0;0;0;99;0;0
1003;;"Мотокультиватор MTD T/380 M";38000;0;0;0;0;0;0;99;0;0
1004;;"Триммер (бензокоса) Partner B 407B";10900;0;0;0;0;0;0;99;0;0
1005;9660156-01;"Бензиновый кусторез триммерного типа Husqvarna 545FX";45490;0;0;0;0;0;0;99;0;0
1006;9666291-01;"Бензиновый кусторез триммерного типа Husqvarna 555FX";63990;0;0;0;0;0;0;99;0;0
1007;9665324-01;"Бензоножницы Husqvarna 122HD60";16490;0;0;0;0;0;0;99;0;0
1008;9668651-01;"Бензножницы Husqvarna 325HD60x";39490;0;0;0;0;0;0;99;0;0
1009;9669456-01;"Бензоножницы Husqvarna 226HD60S";38290;0;0;0;0;0;0;99;0;0
1010;9665598-01;"Бензоножницы Husqvarna 327HE3x";45650;0;0;0;0;0;0;99;0;0
1011;;"Ранцевый воздуходув Husqvarna 356 ВТх";32990;0;0;0;0;;;98;0;0
1012;9527156-45;"Воздуходув-пылесос Husqvarna 125 BVx";22790;0;0;0;0;0;0;99;0;0
1601;9666296-01;"Воздуходув ранцевый Husqvarna 580BTS";41490;0;0;0;0;1;0;0;0;0
1013;09332-20.000.00;"Электрический воздуходув-пылесос Gardena ErgoJet3000";8500;0;0;0;0;0;0;99;0;0
1014;08870-20.000.00;"Электрические ножницы GARDENA EasyCut 42";5860;0;0;0;0;0;0;99;0;0
1015;08875-20.000.00;"Электрические ножницы GARDENA ErgoCut 48";11650;0;0;0;0;0;0;99;0;0
1016;;"Электрические ножницы GARDENA ErgoCut 58";9630;0;0;0;0;0;0;99;0;0
1968;;"Электрические ножницы GARDENA HighCut 48";10550;0;0;0;0;1;0;99;0;0
1017;;"Аккумуляторные ножницы GARDENA EasyCut50-Li";6655;0;0;0;0;0;0;99;0;0
1018;08897-20.000.00;"Комплект аккумуляторных ножниц для газонов и кустарников Gardena ComfortCut";9450;0;0;0;0;0;0;99;0;0
1019;;"Бензиновая газонокосилка Сraftsman 38908 несамоходная";14900;0;0;0;0;0;0;99;0;0
1020;;"Акселератор в комплекте с тросом (трос газа) для мотоблоков МБ, МКМ-3 Lander";450;0;0;0;0;0;0;98;0.3;0
1021;;"Акселератор в комплекте с тросом (трос газа) для мотоблоков НМБ";450;0;0;0;0;0;0;99;0.3;0
1022;;"Акселератор в комплекте с тросом (трос газа) для мотоблоков Салют";450;0;0;0;0;0;0;97;0.3;0
1023;;"Трос сцепления для мотоблоков МКМ-3 Lander";450;0;0;0;0;0;0;99;0.2;0
1024;;"Трос сцепления для мотоблоков Нева МБ-2";450;0;0;0;0;0;0;93;0.2;0
1025;;"Трос сцепления в сборе с ручкой для мотоблоков МКМ-3 Lander";1050;0;0;0;0;0;0;99;0.4;0
1026;;"Свеча зажигания для двигателей Honda серии GX (Original) NGK";250;0;0;0;0;0;0;98;0.1;0
1027;;"Механизм переключения скоростей для мотоблока МКМ-3 Lander (удлинитель)";1360;0;0;0;0;0;0;98;0;0
1028;;"Сошник (ограничитель) для мотоблоков Нева МБ-2, МБ-1 Ока, Каскад, Луч";300;0;0;0;0;0;0;99;1.8;0
1029;;"Комплект дифференциальных удлинителей для мотоблоков МКМ-3 Lander, Салют";1600;0;0;0;0;0;0;97;7;0
1030;;"Комплект резиновых ручек для мотоблоков Салют, Фаворит";200;0;0;0;0;0;0;98;0.05;0
1031;;"Комплект резиновых ручек для мотоблоков МКМ-3 Lander, Hitachi S169, Каскад";200;0;0;0;0;0;0;99;0.05;0
1032;;"Комплект резиновых ручек для мотоблоков Нева, Ока МБ-1, Угра НМБ-1";200;0;0;0;0;0;0;99;0.05;0
1033;;"Груз-утяжелитель 20 кг для мотоблоков МБ, МКМ-3 Lander";1200;0;0;0;0;0;0;98;20;0
1622;;"Мотокультиватор MasterYard COMPACT 55L C";17990;0;27990;0;0;1;0;0;0;0
1034;;"Бензиновая газонокосилка Craftsman 38911 несамоходная";15900;0;0;0;0;0;0;99;0;0
1035;;"Щеточные диски для щетки ЩМ-0,9 Торнадо для мотоблоков Салют";240;0;0;0;0;0;0;99;0;0
1036;;"Щеточные диски для щетки ЩМ-0,9 Торнадо для мотоблоков МКМ-3 Lander, Hitachi S-169";240;0;0;0;0;0;0;99;0;0
1037;;"Щеточные диски для щетки ЩМ-0,9 Торнадо для мотоблоков Нева МБ-2, Ока МБ-1, Каскад";240;0;0;0;0;0;0;99;0;0
1038;;"Щеточные диски для щетки ЩМ-0,9 Торнадо для мотоблоков МТЗ, Агро (Агрос)";240;0;0;0;0;0;0;79;0;0
1039;9651952-01;"Высоторез Husqvarna 327Р5";52490;0;0;0;0;0;0;99;0;0
1944;9613100-37;"Бензиновая газонокосилка Husqvarna LC 153 несамоходная";29090;0;0;0;0;1;0;99;0;0
1040;9669631-01;"Высоторез Husqvarna 327PT5S";54490;0;0;0;0;0;0;99;0;0
1041;;"Мотокультиватор Bolens BL 4040 GT";15990;0;0;0;0;0;0;99;0;0
1042;;"Мотокультиватор Bolens BL 5061 GT";21990;0;0;0;0;0;0;99;0;0
1147;;"Воздушный фильтр для газонокосилок с двигателями Briggs&amp;Stratton";400;0;0;0;0;0;0;98;0;0
1045;11A-LAM8600;"Бензиновая газонокосилка MTD 42 несамоходная";17600;0;0;0;0;0;0;99;0;0
1685;04066-20.000.00;"Аэратор электрический Gardena ES 500";10750;0;0;0;0;1;0;0;0;0
1686;04068-20.000.00;"Аэратор электрический Gardena EVC 1000";14290;0;0;0;0;1;0;0;0;0
1047;11A-J1M8600;"Бензиновая газонокосилка MTD 46 несамоходная";18400;0;0;0;0;0;0;99;0;0
2359;;"Мотоблок МБ-Б6,0 Компакт";33440;0;0;0;0;1;0;0;0;0
1048;;"Бензиновая газонокосилка MTD SMART 46 PB несамоходная";22800;0;0;0;0;0;0;99;0;0
1049;;"Бензиновая газонокосилка MTD SMART 46 SPO самоходная";25600;0;0;0;0;0;0;99;0;0
2354;119670;"Бензиновая газонокосилка AL-KO Highline 525 VS самоходная";38990;0;0;0;0;0;0;99;0;0
2353;119667;"Бензиновая газонокосилка AL-KO Highline 475 VS самоходная";38070;0;0;0;0;0;0;99;0;0
1661;;"Аэратор бензиновый MTD VG 45 BM (вертикуттер)";26490;0;0;0;0;1;0;0;0;0
1662;16AFDNKA600;"Аэратор электрический MTD SMART 30 VE (вертикуттер)";10400;0;0;0;0;1;0;0;0;0
1663;13HG91AN603;"Садовый трактор Cub Cadet CC 1018 KHN";316000;0;0;0;0;1;0;99;0;0
1664;16AHHL1B600;"Аэратор бензиновый MTD Optima 38 VO  (вертикуттер)";39200;0;0;0;0;1;0;0;0;0
1704;13RH76KE678;"Садовый трактор MTD OPTIMA LE 130 (RTG)";180000;0;0;0;0;1;0;99;0;0
1705;112426;"Горизонтальный дровокол AL-KO KHS 5200 L";19690;0;0;0;0;1;0;0;0;0
1706;112427;"Вертикальный дровокол AL-KO LHS 6000 S";44890;0;0;0;0;1;0;0;0;0
1715;;"Инверторный генератор Champion IGG1000";26300;0;0;0;0;1;0;99;0;0
1707;13RN71KN678;"Садовый трактор MTD OPTIMA LN 175 H RTG";174990;0;0;0;0;1;0;99;0;0
1301;;"Бензиновый самоходный снегоуборщик Toro 38597";62990;0;0;0;0;0;0;99;0;0
1687;;"Аэратор бензиновый Husqvarna AR 19";158200;0;0;0;0;1;0;0;0;0
1688;;"Скарификатор бензиновый Husqvarna DT 22";80900;0;0;0;0;1;0;0;0;0
1689;17AE2ACS603;"Садовый райдер Cub Cadet RZT-42";339200;0;0;0;0;1;0;99;0;0
1666;16AFEMNA600;"Аэратор электрический MTD OPTIMA 34 VE (вертикуттер)";14400;0;0;0;0;1;0;0;0;0
1055;;"Бензиновая газонокосилка Wolf Garten ESPRIT 40 B";12200;0;0;0;0;0;0;99;0;0
1056;;"Бензиновая газонокосилка Yard-Man YM 4516 PO-L";10100;0;0;0;0;0;0;99;0;0
1057;;"Бензиновая газонокосилка Yard-Man YM 4519 РН";26840;0;0;0;0;0;0;99;0;0
1288;;"Минимойка Karcher K 4.200";10690;0;0;0;0;0;0;99;0;0
1058;;"Бензиновая газонокосилка Yard-Man YM 5519 PO";17570;0;0;0;0;0;0;99;0;0
1059;;"Бензиновая газонокосилка Yard-Man YM 5519 PO-L";12990;0;0;0;0;0;0;99;0;0
1289;41AD7UXB678;"Триммер бензиновый MTD 1033";13200;0;0;0;0;0;0;99;0;0
1302;;"Бензиновый самоходный снегоуборщик Toro 38820";75990;0;0;0;0;0;0;99;0;0
1285;;"Минимойка Karcher Xpert HD 7140";32590;0;0;0;0;0;0;99;0;0
1062;;"Бензиновая газонокосилка Cub Cadet CC 5365 PRO";36754;0;0;0;0;0;0;99;0;0
1296;;"Бензиновый самоходный снегоуборщик Craftsman 88691";59990;0;0;0;0;0;0;99;0;4
1063;;"Бензиновая газонокосилка MTD OPTIMA 46 SPB HW самоходная";34400;0;0;0;0;0;0;99;0;0
1714;GG951DC;"Генератор бензиновый Champion GG951DC";6150;0;0;0;0;1;0;99;0;0
1708;24AF550C678;"Дровокол бензиновый MTD LS 550";168000;0;0;0;0;1;0;0;0;0
1930;9671878-35;"Бензопила Husqvarna 450 II 15 X-Torq";24990;0;0;0;0;1;0;99;0;0
1710;13HT71KN678;"Садовый трактор MTD OPTIMA LN 200 H RTG";288000;0;0;0;0;1;0;99;0;0
1703;;"Мотоблок Нева МБ-2С-7,0 PRO с двигателем Subaru EX21 Premium";36690;0;0;0;0;0;0;99;100;0
1700;13A625JC600;"Садовый райдер MTD Minirider 60 SD";90400;0;0;0;0;1;0;99;0;0
1701;13B226JD600;"Садовый райдер MTD Minirider 76 SD";119837;0;0;0;0;1;0;99;0;0
1702;;"Мотоблок Нева МБ-2С-6,0 PRO с двигателем Subaru EX17 Premium";34890;0;0;0;0;0;0;99;100;0
1067;;"Бензиновая газонокосилка MTD OPTIMA 53 SPB самоходная";36000;0;0;0;0;0;0;99;0;0
1068;;"Бензиновая газонокосилка MTD OPTIMA 53 SPB HW самоходная";42000;0;0;0;0;0;0;99;0;0
1069;11A-02JE600;"Бензиновая газонокосилка MTD 51 несамоходная";14800;0;0;0;0;0;0;99;0;0
1419;;"Двигатель Briggs&amp;Stratton 1150 Snow Series (электростартер)";26500;0;0;0;0;0;0;0;0.35;0
1698;;"Аэратор бензиновый Pubert OSCAR 32H (скарификатор)";54990;0;0;0;0;1;0;0;0;0
1699;13A326EC600;"Садовый райдер MTD Minirider 60 RDE";109600;0;0;0;0;1;0;99;0;0
1695;;"Аэратор электрический MasterYard OSCAR EL 1500 Вт";34990;0;0;0;0;1;0;0;0;0
1696;13A625EC600;"Садовый райдер MTD Minirider 60 RD";104000;0;0;0;0;1;0;99;0;0
1697;;"Аэратор бензиновый Pubert OSCAR 40B (скарификатор)";29526;0;54990;0;0;1;0;0;0;0
1693;17AI2ACK603;"Садовый райдер Cub Cadet RZT-54";259990;0;0;0;0;1;0;99;0;0
1694;17AFCBDT603;"Садовый райдер Cub Cadet RZT-S 46";229990;0;0;0;0;1;0;99;0;0
1690;;"Аэратор бензиновый Caiman OSCAR 50S 5 л.с. (скарификатор)";69990;0;0;0;0;1;0;0;0;0
1691;17BI2ACP603;"Садовый райдер Cub Cadet RZT-50";244990;0;0;0;0;1;0;99;0;0
1692;;"Аэратор бензиновый Caiman OSCAR PRO 60S 6 л.с. (скарификатор)";89990;0;0;0;0;1;0;0;0;0
1680;13BF91AN603;"Садовый трактор Cub Cadet CC 1022 KHN";299000;0;0;0;0;1;0;99;0;0
1681;14BI94AP603;"Садовый трактор Cub Cadet CC 1224 KHP";320000;0;0;0;0;1;0;99;0;0
1682;13AX93AT056;"Садовый трактор Cub Cadet LTX 1045";152000;0;0;0;0;1;0;99;0;0
1677;17AI5BHB603;"Садовый райдер Cub Cadet Z FORCE S 48";329990;0;0;0;0;1;0;99;0;0
1678;13HF91AI603;"Садовый трактор Cub Cadet CC 1022 KHI";351520;0;0;0;0;1;0;99;0;0
1679;13HJ91AN603;"Садовый трактор Cub Cadet CC 1019 HN";268000;0;0;0;0;1;0;99;0;0
1675;17AI9BKP603;"Садовый трактор Cub Cadet ALLROUNDER 50";259990;0;0;0;0;1;0;99;0;0
1676;13AI91AJ603;"Садовый трактор Cub Cadet CC 1024 KHJ";269990;0;0;0;0;1;0;99;0;0
1671;16BH8AMQ603;"Аэратор бензиновый Cub Cadet CC V 40 B (вертикуттер)";48000;0;0;0;0;1;0;0;0;0
1672;13H277DE603;"Садовый трактор Cub Cadet CC 714 TE";179200;0;0;0;0;1;0;99;0;0
1673;112800;"Аэратор электрический AL-KO Combi Care 38 E Comfort (вертикуттер)";8790;0;0;0;0;1;0;0;0;0
1674;112799;"Аэратор бензиновый AL-KO Combi Care 38 P Comfort (вертикуттер)";21490;0;0;0;0;1;0;0;0;0
1667;16AFFMOA600;"Аэратор электрический MTD OPTIMA 37 VE (вертикуттер)";16000;0;0;0;0;1;0;0;0;0
1668;16BF11CA600;"Аэратор электрический MTD VE 30 B (вертикуттер)";9600;0;0;0;0;1;0;0;0;0
1669;16CF5AEA600;"Аэратор электрический MTD VE 40 B (вертикуттер)";28000;0;0;0;0;1;0;0;0;0
1657;;"Бензиновая газонокосилка MTD SMART 53 SPSB HW самоходная";27990;0;0;0;0;1;0;98;0;0
1897;;"Бензиновая газонокосилка MTD ADVANCE 46 SPKV HW";39600;0;0;0;0;1;0;99;0;0
1659;18ACI4L2600;"Электрическая газонокосилка MTD 4218 E HW";16000;0;0;0;0;1;0;99;0;0
1080;;"Бензиновая газонокосилка Yard-Man YM 5519 SPO-L";13990;0;0;0;0;0;0;99;0;0
1287;;"Минимойка Karcher K 3.200";9490;0;0;0;0;0;0;99;0;0
1081;;"Бензиновая газонокосилка Yard-Man YM 5519 SPO-L HW";16490;0;0;0;0;0;0;99;0;0
1082;;"Бензиновая газонокосилка Yard-Man YM 5521 SPB HW";22990;0;0;0;0;0;0;99;0;0
1083;;"Бензиновая газонокосилка Yard-Man YM 5521 SPH";26990;0;0;0;0;0;0;99;0;0
1286;;"Минимойка Karcher K 5.200 Silver";13390;0;0;0;0;0;0;99;0;0
1084;;"Бензиновая газонокосилка Yard-Man YM 5521 SPO-L";17990;0;0;0;0;0;0;99;0;0
1284;;"Минимойка Karcher K 7.200";23390;0;0;0;0;0;0;99;0;0
1085;;"Бензиновая газонокосилка Yard-Man YM 6018 SAK";15990;0;0;0;0;0;0;99;0;0
1283;;"Минимойка Karcher K 5.520";10990;0;0;0;0;0;0;99;0;0
1086;;"Бензиновая газонокосилка Yard-Man YM 6019";27841;0;0;0;0;0;0;99;0;0
1282;;"Минимойка Karcher K 3.550";8990;0;0;0;0;0;0;99;0;0
1087;;"Бензиновая газонокосилка Yard-Man YM 6021 CK";35900;0;0;0;0;0;0;99;0;0
1281;;"Минимойка Karcher K 7.750";28290;0;0;0;0;0;0;99;0;0
1088;;"Бензиновая газонокосилка Yard-Man YM 6021 CKE";39900;0;0;0;0;0;0;99;0;0
1089;;"Бензиновая газонокосилка Yard-Man YM 6021 SPK";30491;0;0;0;0;0;0;99;0;0
1090;;"Бензиновая газонокосилка Yard-Man YM 7019 SPB";19990;0;0;0;0;0;0;99;0;0
1091;;"Бензиновая газонокосилка Yard-Man YM 7021 SPB";21990;0;0;0;0;0;0;99;0;0
1092;;"Бензиновая газонокосилка Yard Machines YM BT 24";17540;0;0;0;0;0;0;99;0;0
1093;;"Бензопила Hitachi CS51EA";0;0;0;0;0;;;0;0;0
1094;;"Бензиновая газонокосилка Craftsman 37000 (38510) несамоходная";14650;0;0;0;0;0;0;99;0;0
1095;;"Бензиновая газонокосилка Craftsman 38518 (37010) несамоходная";15990;0;0;0;0;0;0;99;0;0
1096;;"Бензиновая газонокосилка Craftsman 37430 несамоходная";24890;0;0;0;0;0;0;99;0;0
1097;;"Бензиновая газонокосилка Craftsman 37432 несамоходная";16350;0;0;0;0;0;0;99;0;0
1098;;"Бензиновая газонокосилка Craftsman 38903 самоходная";14990;0;0;0;0;0;0;99;0;0
1099;;"Бензиновая газонокосилка Craftsman 37031 несамоходная";17890;0;0;0;0;0;0;99;0;0
1100;;"Бензиновая газонокосилка Craftsman 38908";15990;0;0;0;0;0;0;99;0;0
1101;;"Бензиновая газонокосилка Craftsman 37034 несамоходная";17300;0;0;0;0;0;0;99;0;1
1102;;"Бензиновая газонокосилка Craftsman 38909 несамоходная";16390;0;0;0;0;0;0;99;0;0
1103;;"Бензиновая газонокосилка Craftsman 38911";16990;0;0;0;0;0;0;99;0;0
1104;;"Бензиновая газонокосилка Craftsman 37037 несамоходная";18150;0;0;0;0;0;0;99;0;0
1105;;"Бензиновая газонокосилка Craftsman 37040 самоходная";18550;0;0;0;0;0;0;99;0;0
1106;;"Бензиновая газонокосилка Craftsman 37440 самоходная";18590;0;0;0;0;0;0;99;0;1
1107;;"Бензиновая газонокосилка Craftsman 37041 самоходная";20690;0;0;0;0;0;0;99;0;1
1108;;"Бензиновая газонокосилка Craftsman 37043 самоходная";21490;0;0;0;0;0;0;99;0;1
1109;;"Бензиновая газонокосилка Craftsman 37044 самоходная";23990;0;0;0;0;0;0;99;0;0
1110;;"Бензиновая газонокосилка Craftsman 37060 самоходная";21890;0;0;0;0;0;0;99;0;0
1111;;"Бензиновая газонокосилка Craftsman 37092 самоходная";26950;0;0;0;0;0;0;99;0;1
1112;;"Бензиновая газонокосилка Craftsman 37970 самоходная";27890;0;0;0;0;0;0;98;0;0
1113;;"Бензиновая газонокосилка Craftsman 37093 самоходная";27950;0;0;0;0;0;0;99;0;0
1114;;"Бензиновая газонокосилка Craftsman 37095 самоходная";36290;0;0;0;0;0;0;99;0;0
1115;;"Мотоблок Салют (Агат) Л6,5";29900;0;0;0;0;0;0;99;87;1
1116;;"Мотоблок Салют (Агат) БС6";30600;0;0;0;0;0;0;99;87;1
1117;;"Мотоблок Салют (Агат) Р6";33100;0;0;0;0;0;0;99;87;1
1118;;"Бензопила Hitachi CS40EL";12120;0;0;0;0;0;0;99;0;0
1119;;"Бензопила Hitachi CS38EK";11700;0;0;0;0;0;0;99;0;0
1120;;"Бензопила Hitachi CS33ET";9400;0;0;0;0;0;0;99;0;0
1121;;"Воздуходув Hitachi RB24E";7700;0;0;0;0;0;0;99;0;0
1122;;"Воздуходув Hitachi RB65EF";22400;0;0;0;0;0;0;99;0;0
1123;;"Воздуходув Hitachi RB24EAP";4540;0;0;0;0;0;0;99;0;0
1858;1.180-642.0;"Минимойка Karcher K 5 Car";20200;0;0;0;0;1;0;0;0;0
1124;;"Воздуходув Hitachi RB24EA";6900;0;0;0;0;0;0;99;0;0
1125;;"Триммер (бензокоса) Hitachi CG40EAS";9160;0;0;0;0;0;0;99;0;0
1126;;"Триммер (бензокоса) Hitachi CG31EBS";7010;0;0;0;0;0;0;99;0;0
1127;;"Триммер (бензокоса) Hitachi CG27EAS";7570;0;0;0;0;0;0;99;0;0
1128;;"Триммер ранцевый (бензокоса) Hitachi CG40ЕАF";10600;0;0;0;0;0;0;99;0;0
1129;;"Бензоножницы Hitachi CH66EB";9300;0;0;0;0;0;0;99;0;0
1130;;"Грунтозацепы 500x200 мм для мотоблоков Ghepard";3120;0;0;0;0;0;0;99;0;9
1623;;"Мотокультиватор Pubert NANO";35990;0;0;0;0;1;0;99;0;0
1131;;"Удлинители грунтозацепов для мотоблоков Ghepard";1800;0;0;0;0;0;0;98;0;0
1132;;"Сцепка СВ-2 для мотоблоков Ghepard";1570;0;0;0;0;0;0;99;6;0
1133;;"Зубчатый ремень привода переднего хода мотоблоков Ока МБ-1, Каскад, Луч";500;0;0;0;0;0;0;97;0.1;0
1134;;"Зубчатый ремень привода мотоблоков Нева МБ-2";500;0;0;0;0;0;0;95;0.1;0
2208;62900115600;"Аэратор электрический Viking LE 540";32390;0;0;0;0;1;0;99;0;0
1135;;"Зубчатый ремень привода заднего хода мотоблоков Ока МБ-1, Каскад, Луч";500;0;0;0;0;0;0;98;0.1;0
1136;;"Зубчатый ремень привода мотоблоков Салют";500;0;0;0;0;0;0;96;0.1;0
1137;;"Зубчатый ремень привода мотокультиваторов МКМ-2 Lander";500;0;0;0;0;0;0;97;0.1;0
1138;;"Зубчатый ремень привода снегоуборщика СМ-0,6 Мегалодон для мотоблоков Нева МБ-2";500;0;0;0;0;0;0;97;0.1;0
1139;;"Зубчатый ремень привода снегоуборщика СМ-0,6 Мегалодон для мотоблоков Ока МБ-1, Каскад, Луч";500;0;0;0;0;0;0;97;0.1;0
1140;;"Зубчатый ремень привода снегоуборщика СМ-0,6 Мегалодон для мотоблоков МКМ-3 Lander, Hitachi S169";500;0;0;0;0;0;0;97;0.1;0
1141;9667764-04;"Бензопила Husqvarna 140 16 X-Torq";17790;0;0;0;0;0;0;99;0;1
2381;112841;"Садовый насос AL-KO Jet 4000 Comfort";10490;0;0;0;0;1;0;0;0;0
1142;;"Мотоблок Салют (Агат) Х5,5";35700;0;0;0;0;0;0;99;0;1
1143;;"Зубчатый ремень привода снегоуборщика СМ-0,6 Мегалодон для мотоблоков Салют";500;0;0;0;0;0;0;97;0.1;0
1144;;"Зубчатый ремень привода роторной косилки Заря для мотоблоков типа МБ и МКМ-3";500;0;0;0;0;0;0;97;0.1;0
1145;;"Ремень привода мотокультиватора Крот";200;0;0;0;0;0;0;94;0.1;0
1146;;"Трос сцепления в сборе с ручкой для мотоблоков Салют";1050;0;0;0;0;0;0;97;0.4;0
1148;;"Диск колеса 4,0х10 для тележек ТПМ-350 и адаптера АПМ-350 - 5 отверстий под ступицу";800;0;0;0;0;0;0;97;0;0
1156;;"Бензиновая газонокосилка Wolf Garten Ambition 48 HW";19280;0;0;0;0;0;0;99;0;0
1149;;"Колесо резиновое 4,0х10  в сборе (шоссейное) для тележек серии ТПМ-350";3520;0;0;0;0;0;0;95;0;3
1977;;"Садовый трактор Husqvarna LT 154";158690;0;0;0;0;1;0;99;0;0
2284;;"Дизельный генератор Dinking  DK2,6GF-3DC";20920;0;0;0;0;1;0;0;0;0
1150;;"Косилка для мотоблока Ghepard сегментная 107 см (проф.)";41600;0;0;0;0;0;0;99;0;1
1151;;"Косилка для мотоблока Ghepard сегментная 92 см (полупроф.)";22900;0;0;0;0;0;0;99;0;1
1152;;"Мотоблок Мобил К G85 GX270 (без дифференциала)";121800;0;0;0;0;0;0;0;0;1
1153;;"Мотоблок Мобил К G85D GX270 (с дифференциалом)";128300;0;0;0;0;0;0;0;0;1
1154;;"Мотоблок Мобил К G85 CH395 (без дифференциала)";111200;0;0;0;0;0;0;0;0;1
1155;;"Мотоблок Мобил К G85D CH395 (с дифференциалом)";117700;0;0;0;0;0;0;0;0;1
1157;;"Бензиновая газонокосилка Wolf Garten Ambition 48 A HW";22290;0;0;0;0;0;0;99;0;0
1299;;"Бензиновый самоходный снегоуборщик Craftsman 88396";88990;0;0;0;0;0;0;99;0;4
1158;12A-858R650;"Бензиновая газонокосилка Wolf Garten AMBITION 53 A HW";29760;0;0;0;0;0;0;99;0;0
1159;;"Электрическая газонокосилка Wolf Garten BLUE POWER 34 E";18352;0;0;0;0;0;0;99;0;0
1298;;"Бензиновый самоходный снегоуборщик Craftsman 25357";69990;0;0;0;0;0;0;99;0;4
1160;;"Электрическая газонокосилка Wolf Garten BLUE POWER 37 E";10990;0;0;0;0;0;0;99;0;0
1161;18ACF1S-650;"Электрическая газонокосилка Wolf Garten Select 3800 E";8800;0;0;0;0;0;0;99;0;0
1297;;"Бензиновый самоходный снегоуборщик Craftsman 88395";72990;0;0;0;0;0;0;99;0;4
1162;11A-H65E603;"Бензиновая газонокосилка Cub Cadet CC 42 PB несамоходная";28800;0;0;0;0;0;0;99;0;0
1163;11D-700G603;"Бензиновая газонокосилка Cub Cadet CC 46 MB несамоходная";20560;0;0;0;0;0;0;99;0;0
1300;;"Бензиновый самоходный снегоуборщик Toro 38816";62990;0;0;0;0;0;0;99;0;0
1391;;"Мотоблок Hitachi S-169 HTC-S169069";34500;0;0;0;0;0;0;99;0;0
1295;;"Бензиновый самоходный снегоуборщик Craftsman 88970";57990;0;0;0;0;0;0;99;0;4
1171;12A-82JT603;"Бензиновая газонокосилка Cub Cadet CC 53 SPO самоходная";34400;0;0;0;0;0;0;99;0;0
1164;11A-K15E603;"Бензиновая газонокосилка Cub Cadet CC 46 PB несамоходная";30400;0;0;0;0;0;0;99;0;0
1165;12AVK15E603;"Бензиновая газонокосилка Cub Cadet CC 46 SPB V самоходная";51200;0;0;0;0;0;0;99;0;0
1294;;"Бензиновый самоходный снегоуборщик Craftsman 88173";49990;0;0;0;0;0;0;99;0;4
1170;12AE16M4603;"Бензиновая газонокосилка Cub Cadet CC 48 SPOE самоходная";28800;0;0;0;0;0;0;99;0;0
1291;41HD710G678;"Триммер бензиновый MTD 710";6800;0;0;0;0;0;0;99;0;0
